,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2026-03-09 00:00:00+00:00,1000000.00,0.00,1000000.00,USD,GLBX-001,MARGIN,USD,[],True,{}
2026-03-09 00:00:01.282957928+00:00,1000000.00,0.00,1000000.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:00:15.280431115+00:00,999999.75,0.00,999999.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:00:15.280431115+00:00,999999.75,0.00,999999.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:00:23.440074335+00:00,1000000.50,0.00,1000000.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:00:23.440074335+00:00,1000000.50,0.00,1000000.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:01:26.476917741+00:00,1000002.25,0.00,1000002.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:01:26.476917741+00:00,1000002.25,0.00,1000002.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:01:28.225630272+00:00,1000001.75,0.00,1000001.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:01:28.225630272+00:00,1000001.75,0.00,1000001.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:01:41.237044098+00:00,1000002.00,0.00,1000002.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:01:41.237044098+00:00,1000002.00,0.00,1000002.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:02:27.540805323+00:00,1000002.50,0.00,1000002.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:02:27.540805323+00:00,1000002.50,0.00,1000002.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:03:43.224518320+00:00,1000002.25,0.00,1000002.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:03:43.224518320+00:00,1000002.25,0.00,1000002.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:05:03.746989403+00:00,1000007.25,0.00,1000007.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:05:03.746989403+00:00,1000007.25,0.00,1000007.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:05:05.935969527+00:00,1000007.50,0.00,1000007.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:05:05.935969527+00:00,1000007.50,0.00,1000007.50,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:05:45.509657584+00:00,1000011.75,0.00,1000011.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:05:45.509657584+00:00,1000011.75,0.00,1000011.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:05:46.573621017+00:00,1000012.75,0.00,1000012.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:05:46.573621017+00:00,1000012.75,0.00,1000012.75,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:06:01.445235672+00:00,1000014.00,0.00,1000014.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:06:01.445235672+00:00,1000014.00,0.00,1000014.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:06:38.060991506+00:00,1000017.25,0.00,1000017.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:06:38.060991506+00:00,1000017.25,0.00,1000017.25,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:07:35.004768101+00:00,1000015.00,0.00,1000015.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:08:45.509813810+00:00,1000015.00,0.00,1000015.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:09:40.183983763+00:00,1000013.00,0.00,1000013.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:09:40.183983763+00:00,1000013.00,0.00,1000013.00,USD,GLBX-001,MARGIN,USD,[],False,{}
2026-03-09 00:10:23.658696882+00:00,1000010.50,0.00,1000010.50,USD,GLBX-001,MARGIN,USD,[],False,{}
